model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8227565586566925,-0.5392302870750427,0.9285971224308014,3.25,0.08485313877463341,0.12590700387954712,0,-0.8227565586566925,0,0,3.25,0.9285971224308014
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5282328091561794,0.09748268872499466,0.5610377490520477,5.0,-0.037585506215691566,-0.034081753343343735,0,-0.5282328091561794,0,0,5.0,0.5610377490520477
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,1,-0.3230816423892975,0.530912458896637,1.1925298571586609,0.625,-0.08881862321868539,0.011469784192740917,0,-0.3230816423892975,0,0,0.625,1.1925298571586609
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.20509445667266846,0.6181284189224243,1.0994211733341217,0.375,0.04189268685877323,0.06428436934947968,0,-0.20509445667266846,0,0,0.375,1.0994211733341217
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9140530228614807,-0.5770337581634521,1.5900681614875793,0.875,-0.033135516569018364,0.04588659480214119,0,-0.9140530228614807,0,0,0.875,1.5900681614875793
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.8512082695960999,-0.6397974491119385,0.787029504776001,4.25,0.04046553000807762,0.05537644773721695,0,-0.8512082695960999,0,0,4.25,0.787029504776001
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.8585328906774521,-0.43274280428886414,1.209007352590561,0.375,-0.13868751376867294,-0.11997929215431213,0,-0.8585328906774521,0,0,0.375,1.209007352590561
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.25610998272895813,0.5930476784706116,1.3604434430599213,0.25,-0.03203441109508276,0.024266475811600685,0,-0.25610998272895813,0,0,0.25,1.3604434430599213
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8804351091384888,-0.6227338314056396,1.6405451893806458,0.625,-0.04070283425971866,-0.011780626140534878,0,-0.8804351091384888,0,0,0.625,1.6405451893806458
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.6782689709216356,-0.01250481978058815,1.0106801688671112,1.0,-0.1617066040635109,-0.15317386388778687,0,-0.6782689709216356,0,0,1.0,1.0106801688671112
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.16357803344726562,0.7873423099517822,1.1500601172447205,0.875,0.02937230095267296,0.16021643579006195,0,-0.16357803344726562,0,0,0.875,1.1500601172447205
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.11933633685112,0.7365640997886658,0.9922632575035095,1.0,0.01884962012991309,0.05285241827368736,0,-0.11933633685112,0,0,1.0,0.9922632575035095
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.2518669068813324,0.6135678887367249,1.314002811908722,1.25,-0.10659138299524784,-0.037144023925065994,0,-0.2518669068813324,0,0,1.25,1.314002811908722
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9482609182596207,-0.48897603154182434,0.9523234963417053,2.375,-0.08236521482467651,-0.056106723845005035,0,-0.9482609182596207,0,0,2.375,0.9523234963417053
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.22145015001296997,0.568230390548706,1.5990391969680786,0.125,0.044032237492501736,0.10969975590705872,0,-0.22145015001296997,0,0,0.125,1.5990391969680786
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.6313569024205208,-0.23456062376499176,1.5917348861694336,0.125,-0.07221449539065361,-0.030247420072555542,0,-0.6313569024205208,0,0,0.125,1.5917348861694336
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8544984459877014,-0.6161396503448486,1.709095299243927,0.625,-0.08695565463858657,-0.00011176470434293151,0,-0.8544984459877014,0,0,0.625,1.709095299243927
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.6127555146813393,-0.12402184307575226,1.3124333620071411,0.625,-0.0820974106900394,0.003089652396738529,0,-0.6127555146813393,0,0,0.625,1.3124333620071411
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,0.1456339955329895,1.1997195482254028,0.9822121866047382,1.625,-0.10021849796175956,-0.019041497260332108,0,0.1456339955329895,0,0,1.625,0.9822121866047382
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.36297954618930817,0.41779765486717224,1.040455937385559,0.5,0.05364447273313999,0.06436429172754288,0,-0.36297954618930817,0,0,0.5,1.040455937385559
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.9949442148208618,-0.5102807283401489,1.0359613299369812,1.375,-0.06709528714418411,-0.0305052250623703,0,-0.9949442148208618,0,0,1.375,1.0359613299369812
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.6327708438038826,-0.18999363481998444,0.7501120269298553,2.75,-0.03416272858157754,0.01441460382193327,0,-0.6327708438038826,0,0,2.75,0.7501120269298553
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-1.0407806634902954,-0.8758693933486938,1.8112861514091492,0.5,-0.03529327342403121,-0.00028814334655180573,0,-1.0407806634902954,0,0,0.5,1.8112861514091492
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.4194251447916031,0.4174349009990692,0.8524677455425262,1.75,0.0730834249407053,0.12111807614564896,0,-0.4194251447916031,0,0,1.75,0.8524677455425262
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5211312770843506,0.14699184894561768,1.1337909400463104,0.375,-0.1405858602374792,-0.044617097824811935,0,-0.5211312770843506,0,0,0.375,1.1337909400463104
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.9289131462574005,-0.7160245776176453,1.683051347732544,0.75,-0.03012482076883316,0.09386292099952698,0,-0.9289131462574005,0,0,0.75,1.683051347732544
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9883427321910858,-0.841390073299408,1.6736664175987244,0.75,-0.04765795171260834,-0.036583904176950455,0,-0.9883427321910858,0,0,0.75,1.6736664175987244
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,0.1502503752708435,1.1686701774597168,1.2025028435513376,1.5,-0.069703583791852,0.05508831888437271,0,0.1502503752708435,0,0,1.5,1.2025028435513376
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.8378479480743408,-0.6175490617752075,1.3557290434837341,1.0,-0.07079930230975151,-0.03967398405075073,0,-0.8378479480743408,0,0,1.0,1.3557290434837341
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.5150132328271866,0.15982291102409363,0.8219692409038544,2.375,-0.08352203294634819,0.040392182767391205,0,-0.5150132328271866,0,0,2.375,0.8219692409038544
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,1,-0.589755229651928,-0.2015349119901657,0.9964278042316437,1.5,-0.04730345495045185,0.043709393590688705,0,-0.589755229651928,0,0,1.5,0.9964278042316437
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-1.0338775515556335,-0.699867844581604,1.173043966293335,2.125,-0.013107460457831621,0.009627393446862698,0,-1.0338775515556335,0,0,2.125,1.173043966293335
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.3180251717567444,0.2943446636199951,1.0211125612258911,0.625,-0.01732897199690342,0.039574895054101944,0,-0.3180251717567444,0,0,0.625,1.0211125612258911
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.31514644622802734,0.38201868534088135,0.9166790544986725,2.375,-0.007615532726049423,0.05787087231874466,0,-0.31514644622802734,0,0,2.375,0.9166790544986725
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9158734679222107,-0.6233090162277222,1.1784570813179016,2.125,-0.031019039452075958,0.061657942831516266,0,-0.9158734679222107,0,0,2.125,1.1784570813179016
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.4564122334122658,0.24923567473888397,1.2032546997070312,1.625,-0.051768369507044554,-0.005544736050069332,0,-0.4564122334122658,0,0,1.625,1.2032546997070312
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.9238751232624054,-0.705575168132782,1.654080092906952,1.25,-0.05792867764830589,-0.054821670055389404,0,-0.9238751232624054,0,0,1.25,1.654080092906952
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.8986720144748688,-0.6109983325004578,1.6214728355407715,0.125,-0.0452340766787529,0.07836812734603882,0,-0.8986720144748688,0,0,0.125,1.6214728355407715
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.9646693468093872,-0.5508140325546265,0.9706920087337494,2.25,-0.07399713434278965,-0.056031856685876846,0,-0.9646693468093872,0,0,2.25,0.9706920087337494
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,1,-0.6835779100656509,-0.31662872433662415,0.8334032297134399,1.625,-0.0830263514071703,0.0031700246036052704,0,-0.6835779100656509,0,0,1.625,0.8334032297134399
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.6130783073604107,0.12431881576776505,1.1288400292396545,0.5,-0.03384400950744748,0.007946132682263851,0,-0.6130783073604107,0,0,0.5,1.1288400292396545
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,0.09170516729354858,0.9055871963500977,1.0758457830175758,0.75,-0.06957450769841671,0.07316890358924866,0,0.09170516729354858,0,0,0.75,1.0758457830175758
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9139894098043442,-0.49161455035209656,1.3335159420967102,1.375,-0.11106887087225914,-0.021280013024806976,0,-0.9139894098043442,0,0,1.375,1.3335159420967102
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,1,-0.5777219608426094,0.08811818063259125,0.5907674729824066,4.375,0.019012673757970333,0.02282225340604782,0,-0.5777219608426094,0,0,4.375,0.5907674729824066
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.39337158203125,0.5460727214813232,1.3766669034957886,0.25,0.07543664984405041,0.21310240030288696,0,-0.39337158203125,0,0,0.25,1.3766669034957886
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,1,-0.8537427484989166,-0.7579778432846069,1.6929783821105957,1.625,-0.11078131571412086,-0.027593739330768585,0,-0.8537427484989166,0,0,1.625,1.6929783821105957
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.15014252066612244,0.5452058911323547,1.0127639472484589,0.5,0.03778455127030611,0.05029065161943436,0,-0.15014252066612244,0,0,0.5,1.0127639472484589
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.09582316875457764,0.7380200624465942,1.1754069328308105,0.125,0.04993901774287224,0.17580780386924744,0,-0.09582316875457764,0,0,0.125,1.1754069328308105
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.4362925589084625,0.3746106028556824,1.0037709176540375,2.0,0.01707635074853897,0.14896923303604126,0,-0.4362925589084625,0,0,2.0,1.0037709176540375
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8410505652427673,-0.6095821857452393,1.5314754247665405,0.875,-0.07648161426186562,-0.07436435669660568,0,-0.8410505652427673,0,0,0.875,1.5314754247665405
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,1,-0.3084990829229355,0.44032588601112366,1.1355354487895966,1.5,0.04120839852839708,0.0930861234664917,0,-0.3084990829229355,0,0,1.5,1.1355354487895966
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.33422911167144775,0.2868753671646118,1.6818132996559143,0.125,-0.1296779252588749,-0.11158875375986099,0,-0.33422911167144775,0,0,0.125,1.6818132996559143
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.7657681256532669,-0.4006076157093048,0.9012625515460968,2.75,-0.03686525812372565,0.012824212200939655,0,-0.7657681256532669,0,0,2.75,0.9012625515460968
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.9967542886734009,-0.5778743028640747,1.3225994110107422,0.5,-0.06788706802763045,-0.003659323323518038,0,-0.9967542886734009,0,0,0.5,1.3225994110107422
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.865033358335495,-0.488044798374176,0.9916624128818512,2.0,0.04289141949266195,0.08796856552362442,0,-0.865033358335495,0,0,2.0,0.9916624128818512
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,0,0,-0.8446128964424133,-0.5667217969894409,1.6439594626426697,1.0,-0.11975155398249626,-0.04518120735883713,0,-0.8446128964424133,0,0,1.0,1.6439594626426697
DeepSeek-R1-Distill-Qwen-7B,2,mmlu,,1,0,-0.2023438960313797,0.4619152247905731,0.9070321321487427,1.75,-0.007170708850026131,0.054846007376909256,0,-0.2023438960313797,0,0,1.75,0.9070321321487427
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.2810862362384796,0.498357355594635,1.0643395483493805,1.25,-0.1667742058634758,-0.13553400337696075,0,-0.2810862362384796,0,0,1.25,1.0643395483493805
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4546470120549202,0.15616320073604584,1.3602717518806458,0.875,-0.11166531592607498,-0.10746992379426956,0,-0.4546470120549202,0,0,0.875,1.3602717518806458
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.29741954803466797,0.3076956272125244,0.6050542145967484,4.625,-0.18691155314445496,-0.05390074849128723,0,-0.29741954803466797,0,0,4.625,0.6050542145967484
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.5196178909391165,0.03969292715191841,1.1573675870895386,1.75,-0.15189918875694275,-0.08117158710956573,0,-0.5196178909391165,0,0,1.75,1.1573675870895386
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.3674449324607849,0.5793635845184326,1.137507051229477,1.25,-0.04950035084038973,0.02762422524392605,0,-0.3674449324607849,0,0,1.25,1.137507051229477
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4566144347190857,0.33792150020599365,0.9435026347637177,1.875,-0.12881220132112503,-0.09211193025112152,0,-0.4566144347190857,0,0,1.875,0.9435026347637177
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.28212539851665497,0.4363035261631012,0.6086791902780533,3.0,-0.07712091505527496,-0.05205612629652023,0,-0.28212539851665497,0,0,3.0,0.6086791902780533
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4990263283252716,0.3246341347694397,1.2722106575965881,1.75,-0.14176743663847446,0.03730393573641777,0,-0.4990263283252716,0,0,1.75,1.2722106575965881
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.3972940146923065,0.30007773637771606,0.9605548083782196,2.75,-0.1836657077074051,-0.16176263988018036,0,-0.3972940146923065,0,0,2.75,0.9605548083782196
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.46163545548915863,0.24708881974220276,1.0536081790924072,2.125,0.08952363207936287,0.11405982077121735,0,-0.46163545548915863,0,0,2.125,1.0536081790924072
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.5714057832956314,-0.1296326220035553,1.1175620257854462,1.875,-0.18028100952506065,-0.0811861976981163,0,-0.5714057832956314,0,0,1.875,1.1175620257854462
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.37467190623283386,0.3740922808647156,0.8006706237792969,3.75,-0.026267502456903458,0.0303061380982399,0,-0.37467190623283386,0,0,3.75,0.8006706237792969
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.5581035194918513,0.02953883446753025,0.6366198360919952,3.5,-0.0029708798974752426,0.04378105327486992,0,-0.5581035194918513,0,0,3.5,0.6366198360919952
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.3694445490837097,0.4259822368621826,0.9197526574134827,2.625,-0.06715545058250427,0.03733071684837341,0,-0.3694445490837097,0,0,2.625,0.9197526574134827
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.6326230987906456,-0.14390067756175995,1.200640082359314,1.625,-0.11694121360778809,-0.0688563734292984,0,-0.6326230987906456,0,0,1.625,1.200640082359314
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.4037376940250397,0.21909815073013306,0.947550356388092,0.5,-0.033600397408008575,0.07736070454120636,0,-0.4037376940250397,0,0,0.5,0.947550356388092
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.4882696643471718,0.19802121818065643,1.0831050872802734,2.5,-0.12245364114642143,-0.06931174546480179,0,-0.4882696643471718,0,0,2.5,1.0831050872802734
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.4591495096683502,0.44433242082595825,1.1205482482910156,0.25,-9.056366980075836e-05,0.0495883971452713,0,-0.4591495096683502,0,0,0.25,1.1205482482910156
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.7210851684212685,-0.23584695160388947,1.0851836502552032,2.25,-0.19674959033727646,-0.17389333248138428,0,-0.7210851684212685,0,0,2.25,1.0851836502552032
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.2406482994556427,0.5313815474510193,1.0939333140850067,1.5,-0.15909501910209656,-0.12693575024604797,0,-0.2406482994556427,0,0,1.5,1.0939333140850067
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.4395044222474098,0.14399485290050507,0.7998200058937073,2.75,-0.024769263342022896,0.0592564158141613,0,-0.4395044222474098,0,0,2.75,0.7998200058937073
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.6748980581760406,-0.2823764681816101,1.2112735509872437,1.75,-0.09918643347918987,-0.040272947400808334,0,-0.6748980581760406,0,0,1.75,1.2112735509872437
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.6438600048422813,0.014056399464607239,1.2554948925971985,0.75,-0.07398865045979619,-0.013295316137373447,0,-0.6438600048422813,0,0,0.75,1.2554948925971985
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.34569673240184784,0.3656168282032013,0.663745105266571,3.375,-0.05476732971146703,0.006671152077615261,0,-0.34569673240184784,0,0,3.375,0.663745105266571
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4867882579565048,0.37402597069740295,1.1206542253494263,0.125,-0.20015746727585793,-0.06829122453927994,0,-0.4867882579565048,0,0,0.125,1.1206542253494263
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.6524107493460178,-0.10328520089387894,1.0713962018489838,1.25,-0.006120398640632629,0.04485905170440674,0,-0.6524107493460178,0,0,1.25,1.0713962018489838
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.2733864039182663,0.39609524607658386,0.8949935436248779,2.625,-0.04882383719086647,-0.034129515290260315,0,-0.2733864039182663,0,0,2.625,0.8949935436248779
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.6817708164453506,-0.15873661637306213,1.2023942172527313,0.75,-0.04619820695370436,-0.006713001057505608,0,-0.6817708164453506,0,0,0.75,1.2023942172527313
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.23414024710655212,0.6224913001060486,0.9847911298274994,1.625,0.04207700304687023,0.08432111144065857,0,-0.23414024710655212,0,0,1.625,0.9847911298274994
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.3255271166563034,0.3047054708003998,1.485454499721527,0.125,-0.05440497398376465,0.0304119735956192,0,-0.3255271166563034,0,0,0.125,1.485454499721527
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4721260666847229,0.3027564287185669,0.9598994851112366,1.5,0.02930626831948757,0.06436291337013245,0,-0.4721260666847229,0,0,1.5,0.9598994851112366
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.7229717075824738,-0.159190833568573,1.1813852787017822,1.375,-0.10546064656227827,-0.02191992662847042,0,-0.7229717075824738,0,0,1.375,1.1813852787017822
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.2604493498802185,0.5810322761535645,1.1070658564567566,0.75,0.04117849562317133,0.05628519505262375,0,-0.2604493498802185,0,0,0.75,1.1070658564567566
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.8664037138223648,-0.352959543466568,0.9525236785411835,1.0,-0.06627057259902358,-0.014927412383258343,0,-0.8664037138223648,0,0,1.0,0.9525236785411835
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.47257136180996895,0.07823803275823593,1.2302778363227844,0.75,-0.141452819108963,-0.07574951648712158,0,-0.47257136180996895,0,0,0.75,1.2302778363227844
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.3080822080373764,0.48952701687812805,1.2412247061729431,1.375,0.05896930396556854,0.19551406800746918,0,-0.3080822080373764,0,0,1.375,1.2412247061729431
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4749159514904022,0.2871324419975281,1.0444707870483398,0.625,-0.09031281992793083,-0.05377195030450821,0,-0.4749159514904022,0,0,0.625,1.0444707870483398
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.707182914018631,-0.3369712233543396,1.2179811596870422,2.75,-0.008396565914154053,0.0540420264005661,0,-0.707182914018631,0,0,2.75,1.2179811596870422
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.8769888877868652,-0.6947987079620361,1.094191074371338,2.5,-0.15438461303710938,-0.07664331793785095,0,-0.8769888877868652,0,0,2.5,1.094191074371338
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4880708158016205,-0.14525681734085083,1.344075322151184,1.125,-0.09009539149701595,-0.030081626027822495,0,-0.4880708158016205,0,0,1.125,1.344075322151184
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.7353709638118744,-0.23556655645370483,1.123250663280487,1.25,0.036041259765625,0.15137915313243866,0,-0.7353709638118744,0,0,1.25,1.123250663280487
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.3795691728591919,0.36709606647491455,1.0932878851890564,2.0,-0.08255386538803577,-0.03102964535355568,0,-0.3795691728591919,0,0,2.0,1.0932878851890564
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.6187381595373154,-0.323601096868515,1.2709434032440186,1.25,-0.11699891835451126,-0.10841810703277588,0,-0.6187381595373154,0,0,1.25,1.2709434032440186
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.5444060005247593,0.052721016108989716,1.042081356048584,1.375,-0.11002753674983978,-0.1069432944059372,0,-0.5444060005247593,0,0,1.375,1.042081356048584
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.5781710278242826,-0.028809931129217148,1.0589471757411957,1.125,-0.16888059303164482,-0.08086969703435898,0,-0.5781710278242826,0,0,1.125,1.0589471757411957
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4828003942966461,0.2259092926979065,0.9787981808185577,1.5,-0.07054696837440133,-0.01034082192927599,0,-0.4828003942966461,0,0,1.5,0.9787981808185577
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.6566889882087708,-0.17485880851745605,0.9492069482803345,2.25,-0.01117834821343422,0.09876061975955963,0,-0.6566889882087708,0,0,2.25,0.9492069482803345
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.8423418700695038,-0.5761311650276184,1.2123627066612244,1.625,-0.11135415732860565,-0.08222554624080658,0,-0.8423418700695038,0,0,1.625,1.2123627066612244
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.3853340297937393,0.20836248993873596,1.148369014263153,1.75,-0.12363065034151077,-0.06933332979679108,0,-0.3853340297937393,0,0,1.75,1.148369014263153
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.10542947053909302,0.7015742063522339,1.222747266292572,0.875,-0.08981845900416374,0.00284586101770401,0,-0.10542947053909302,0,0,0.875,1.222747266292572
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.7177630215883255,-0.4618334472179413,1.4581958651542664,0.75,-0.10475511755794287,-0.0045333486050367355,0,-0.7177630215883255,0,0,0.75,1.4581958651542664
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.313929483294487,0.4404567778110504,0.6874769032001495,2.875,0.049399716313928366,0.09015808254480362,0,-0.313929483294487,0,0,2.875,0.6874769032001495
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.35434117168188095,0.16603483259677887,1.0553692281246185,0.625,0.020556773990392685,0.09658394753932953,0,-0.35434117168188095,0,0,0.625,1.0553692281246185
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.5387977696955204,0.12405388802289963,1.1854108572006226,1.75,-0.045283202081918716,-0.04010557383298874,0,-0.5387977696955204,0,0,1.75,1.1854108572006226
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.6398385614156723,-0.2739863097667694,1.2491129636764526,0.5,-0.14250333607196808,-0.1276462972164154,0,-0.6398385614156723,0,0,0.5,1.2491129636764526
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.6911453828215599,-0.2066843956708908,0.9854402840137482,0.25,-0.16229325532913208,-0.10820403695106506,0,-0.6911453828215599,0,0,0.25,0.9854402840137482
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.6434286087751389,-0.3318004906177521,1.12537083029747,1.375,-0.07074221223592758,-0.021475866436958313,0,-0.6434286087751389,0,0,1.375,1.12537083029747
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.6865479201078415,-0.24122771620750427,0.9380374252796173,2.5,-0.052237927448004484,0.0021697217598557472,0,-0.6865479201078415,0,0,2.5,0.9380374252796173
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.39522941410541534,0.27720388770103455,1.1680920720100403,0.875,-0.01984001137316227,0.025866832584142685,0,-0.39522941410541534,0,0,0.875,1.1680920720100403
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4991719201207161,0.023127540946006775,0.7456385493278503,3.0,-0.12213841918855906,-0.02731800265610218,0,-0.4991719201207161,0,0,3.0,0.7456385493278503
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.31662601232528687,0.47680068016052246,1.3990882635116577,0.0,0.062373653054237366,0.06256368011236191,0,-0.31662601232528687,0,0,0.0,1.3990882635116577
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,1,1,-0.46599457412958145,0.19354300200939178,1.2204705476760864,0.375,0.06220446713268757,0.1225578635931015,0,-0.46599457412958145,0,0,0.375,1.2204705476760864
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.8321220278739929,-0.5401400327682495,1.3869917392730713,1.75,-0.08289538696408272,-0.050779394805431366,0,-0.8321220278739929,0,0,1.75,1.3869917392730713
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.4671262055635452,0.24345239996910095,1.0535799860954285,1.375,-0.043384664691984653,0.01760418526828289,0,-0.4671262055635452,0,0,1.375,1.0535799860954285
DeepSeek-R1-Distill-Qwen-7B,2,medqa,,0,1,-0.9330014288425446,-0.5099225640296936,1.4691454768180847,0.625,-0.07410913333296776,-0.060416460037231445,0,-0.9330014288425446,0,0,0.625,1.4691454768180847
