model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit,avg_proj,refusal_detected,format_violation,choice_margin,answer_entropy,option_logits_logged,decision_step,logit_A_sp,logit_B_sp,logit_C_sp,logit_D_sp,logit_A_dec,logit_B_dec,logit_C_dec,logit_D_dec,logit_A,logit_D,logit_C,logit_B
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,411,1,0,-7.732581377029419,-4.299876689910889,0.9006063044071198,2.5,0.309908390045166,1.2342604398727417,0,-7.732581377029419,0,0,0.0,0.0,True,0,23.0,19.5,18.875,20.5,23.291490823030472,21.269819259643555,19.536817014217377,21.65478754043579,10.0625,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,412,0,0,-7.898226261138916,-5.259505271911621,1.232768476009369,1.375,0.6696202233433723,1.1617629528045654,0,-7.898226261138916,0,0,0.0,0.0,True,0,22.125,17.875,19.875,20.75,22.416490823030472,19.644819259643555,20.536817014217377,21.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,413,0,0,-1.2764787077903748,1.7798477411270142,1.3339227437973022,0.125,0.6870244443416595,0.8590545058250427,0,-1.2764787077903748,0,0,0.0,0.0,True,0,21.625,21.75,21.125,20.125,21.916490823030472,23.519819259643555,21.786817014217377,21.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,414,1,0,-8.693504333496094,-5.643084526062012,1.074873000383377,2.25,0.2759946435689926,0.9994452595710754,0,-8.693504333496094,0,0,0.0,0.0,True,0,22.875,18.75,18.125,20.625,23.166490823030472,20.519819259643555,18.786817014217377,21.77978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,415,0,1,-1.4871212244033813,2.66967511177063,1.247046560049057,0.875,0.4920581728219986,0.604126513004303,0,-1.4871212244033813,0,0,0.0,0.0,True,0,21.25,19.0,22.125,20.125,21.541490823030472,20.769819259643555,22.786817014217377,21.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,416,1,0,1.0632014274597168,7.629101753234863,1.0253326885402203,0.5,0.7383386224508286,1.227819800376892,0,1.0632014274597168,0,0,0.0,0.0,True,0,22.375,19.375,21.875,20.625,22.666490823030472,21.144819259643555,22.536817014217377,21.77978754043579,,,10.75,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,417,0,0,-6.844388246536255,-3.96976900100708,1.2700681686401367,1.75,0.32779306173324585,1.2728853225708008,0,-6.844388246536255,0,0,0.0,0.0,True,0,20.875,18.875,19.125,18.125,21.166490823030472,20.644819259643555,19.786817014217377,19.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,418,0,0,-6.840149879455566,-4.22349739074707,0.7838071882724762,2.75,0.19833493791520596,0.44939059019088745,0,-6.840149879455566,0,0,0.0,0.0,True,0,22.625,19.0,19.75,19.875,22.916490823030472,20.769819259643555,20.411817014217377,21.02978754043579,10.6875,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,419,1,0,-1.8486959338188171,0.38655006885528564,1.3963780403137207,0.25,0.27226120233535767,0.8212494254112244,0,-1.8486959338188171,0,0,0.0,0.0,True,0,21.625,21.375,17.125,20.875,21.916490823030472,23.144819259643555,17.786817014217377,22.02978754043579,10.5625,10.9375,,10.75
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,420,1,0,-7.138607501983643,-4.828514099121094,1.215325117111206,1.5,0.5710003450512886,1.017564296722412,0,-7.138607501983643,0,0,0.0,0.0,True,0,23.375,21.875,20.0,20.125,23.666490823030472,23.644819259643555,20.661817014217377,21.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,421,1,1,-6.156074285507202,-4.866586208343506,1.137177437543869,2.25,0.1076393723487854,0.5143851041793823,0,-6.156074285507202,0,0,0.0,0.0,True,0,21.75,18.375,19.375,19.5,22.041490823030472,20.144819259643555,20.036817014217377,20.65478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,422,0,0,-8.400354862213135,-4.236064910888672,1.2876549363136292,2.125,0.12739896774291992,0.7698553204536438,0,-8.400354862213135,0,0,0.0,0.0,True,0,22.5,20.25,20.375,20.375,22.791490823030472,22.019819259643555,21.036817014217377,21.52978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,423,1,0,-8.870829582214355,-5.099262237548828,1.2536651492118835,1.5,0.4372600167989731,0.7408545017242432,0,-8.870829582214355,0,0,0.0,0.0,True,0,21.875,17.875,18.25,20.375,22.166490823030472,19.644819259643555,18.911817014217377,21.52978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,424,0,1,-2.4573305249214172,1.3757842779159546,1.6637721955776215,0.5,0.1420796737074852,0.500421404838562,0,-2.4573305249214172,0,0,0.0,0.0,True,0,18.25,18.75,14.875,17.25,18.541490823030472,20.519819259643555,15.536817014217377,18.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,425,0,0,-7.570311784744263,-4.817420482635498,1.0201281905174255,2.375,0.11161383986473083,0.7549378871917725,0,-7.570311784744263,0,0,0.0,0.0,True,0,22.0,19.25,19.625,19.25,22.291490823030472,21.019819259643555,20.286817014217377,20.40478754043579,9.625,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,426,0,1,-2.714443415403366,0.2929902672767639,1.2591130435466766,0.0,0.33513471484184265,0.3398222327232361,0,-2.714443415403366,0,0,0.0,0.0,True,0,21.125,19.125,18.5,21.125,21.416490823030472,20.894819259643555,19.161817014217377,22.27978754043579,,10.1875,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,427,1,0,-1.6883299350738525,2.219888687133789,1.2066397666931152,1.125,0.4381950572133064,0.7246043682098389,0,-1.6883299350738525,0,0,0.0,0.0,True,0,21.75,20.625,16.25,17.75,22.041490823030472,22.394819259643555,16.911817014217377,18.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,428,0,0,-8.751171350479126,-4.515139102935791,1.310262143611908,2.375,0.5752394646406174,1.0188755989074707,0,-8.751171350479126,0,0,0.0,0.0,True,0,23.375,19.625,21.0,21.0,23.666490823030472,21.394819259643555,21.661817014217377,22.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,429,1,0,-6.46497654914856,-4.576644420623779,1.5541207194328308,1.125,0.9145718812942505,1.2883471250534058,0,-6.46497654914856,0,0,0.0,0.0,True,0,23.25,17.875,18.125,22.125,23.541490823030472,19.644819259643555,18.786817014217377,23.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,430,0,0,-5.906094551086426,-5.906094551086426,3.425318717956543,0.4375,0.5754841566085815,0.5754841566085815,0,-5.906094551086426,0,1,0.0,0.0,False,-1,15.5625,11.625,11.8125,13.3125,,,,,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,431,0,1,-6.742100954055786,-5.322997570037842,0.9590501487255096,3.0,0.1313999742269516,0.5770168900489807,0,-6.742100954055786,0,0,0.0,0.0,True,0,23.375,19.875,18.0,20.375,23.666490823030472,21.644819259643555,18.661817014217377,21.52978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,432,0,1,-2.5795830488204956,0.3070108890533447,1.3384088575839996,0.625,0.43132179230451584,0.6628645658493042,0,-2.5795830488204956,0,0,0.0,0.0,True,0,20.125,16.5,20.75,18.875,20.416490823030472,18.269819259643555,21.411817014217377,20.02978754043579,,,9.125,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,433,0,0,-0.8526544570922852,3.0102834701538086,0.7356016635894775,2.375,0.5849348902702332,0.5858358144760132,0,-0.8526544570922852,0,0,0.0,0.0,True,0,20.75,16.125,23.125,17.0,21.041490823030472,17.894819259643555,23.786817014217377,18.15478754043579,,,11.9375,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,434,1,1,0.5239530563354492,8.960244178771973,1.236220643296838,0.625,0.3112947210669518,0.7956330180168152,0,0.5239530563354492,0,0,0.0,0.0,True,0,19.875,17.25,19.25,18.125,20.166490823030472,19.019819259643555,19.911817014217377,19.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,435,0,0,-8.306149005889893,-4.702744483947754,1.1743935644626617,1.375,0.4685758464038372,1.0547302961349487,0,-8.306149005889893,0,0,0.0,0.0,True,0,22.25,18.75,19.125,20.875,22.541490823030472,20.519819259643555,19.786817014217377,22.02978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,436,1,0,-2.66978657245636,0.9322545528411865,1.6181343495845795,0.125,0.40122510585933924,0.7883877754211426,0,-2.66978657245636,0,0,0.0,0.0,True,0,20.5,20.375,16.375,19.25,20.791490823030472,22.144819259643555,17.036817014217377,20.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,437,0,0,-5.841970920562744,-4.391383171081543,1.0815083980560303,1.0,0.5432581640779972,1.1630390882492065,0,-5.841970920562744,0,0,0.0,0.0,True,0,23.5,19.375,20.375,22.5,23.791490823030472,21.144819259643555,21.036817014217377,23.65478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,438,1,0,-1.5673283338546753,2.01399827003479,1.5165966749191284,1.25,0.4767394959926605,0.640217125415802,0,-1.5673283338546753,0,0,0.0,0.0,True,0,19.875,20.5,15.0,21.75,20.166490823030472,22.269819259643555,15.661817014217377,22.90478754043579,,11.0,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,439,0,1,-6.993324041366577,-5.127768039703369,1.0575728118419647,1.875,-0.13134519755840302,0.39631667733192444,0,-6.993324041366577,0,0,0.0,0.0,True,0,22.0,20.125,18.375,19.625,22.291490823030472,21.894819259643555,19.036817014217377,20.77978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,440,1,0,-5.398411989212036,-4.444530487060547,0.5795703679323196,4.25,0.2920827055349946,0.5684207081794739,0,-5.398411989212036,0,0,0.0,0.0,True,0,26.125,21.125,21.875,20.5,26.416490823030472,22.894819259643555,22.536817014217377,21.65478754043579,12.8125,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,441,0,1,-2.167649745941162,1.0829782485961914,1.5276614427566528,0.625,0.19530612602829933,0.29182782769203186,0,-2.167649745941162,0,0,0.0,0.0,True,0,20.125,19.5,18.125,18.75,20.416490823030472,21.269819259643555,18.786817014217377,19.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,442,0,1,-2.394491136074066,1.1601520776748657,0.956794798374176,1.875,-0.2901506032794714,0.05058379843831062,0,-2.394491136074066,0,0,0.0,0.0,True,0,21.25,18.5,20.625,23.125,21.541490823030472,20.269819259643555,21.286817014217377,24.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,443,0,0,-1.042903184890747,2.338446617126465,1.224509835243225,1.75,-0.11051900684833527,0.2126660943031311,0,-1.042903184890747,0,0,0.0,0.0,True,0,18.875,17.625,21.5,19.75,19.166490823030472,19.394819259643555,22.161817014217377,20.90478754043579,,,10.625,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,444,0,1,-3.184029698371887,-1.3772685527801514,1.5717419981956482,1.375,0.193230539560318,0.2759813666343689,0,-3.184029698371887,0,0,0.0,0.0,True,0,21.125,19.75,19.625,19.5,21.416490823030472,21.519819259643555,20.286817014217377,20.65478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,445,1,0,-1.432936429977417,2.2674546241760254,1.876318335533142,0.75,0.6362815201282501,0.9818741083145142,0,-1.432936429977417,0,0,0.0,0.0,True,0,20.0,19.25,18.875,18.0,20.291490823030472,21.019819259643555,19.536817014217377,19.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,446,1,0,0.2819201469421387,9.00834846496582,1.3341443406417965,1.375,0.2411823857575655,0.8441312313079834,0,0.2819201469421387,0,0,0.0,0.0,True,0,21.375,17.875,20.0,18.375,21.666490823030472,19.644819259643555,20.661817014217377,19.52978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,447,0,1,-8.122821807861328,-4.810416221618652,1.6347078084945679,0.875,-0.04019315540790558,0.18092158436775208,0,-8.122821807861328,0,0,0.0,0.0,True,0,20.625,18.0,19.75,19.0,20.916490823030472,19.769819259643555,20.411817014217377,20.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,448,0,0,-6.780956983566284,-4.498986721038818,1.3452540040016174,1.25,-0.007876962423324585,0.5810002684593201,0,-6.780956983566284,0,0,0.0,0.0,True,0,21.875,20.375,20.625,20.25,22.166490823030472,22.144819259643555,21.286817014217377,21.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,449,0,1,-6.406984090805054,-4.6483588218688965,0.9725387394428253,2.625,-0.15019503235816956,0.9160918593406677,0,-6.406984090805054,0,0,0.0,0.0,True,0,22.625,19.625,18.75,20.0,22.916490823030472,21.394819259643555,19.411817014217377,21.15478754043579,10.875,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,450,0,0,-8.029063940048218,-5.5658440589904785,1.347449004650116,2.125,0.32273466885089874,0.4375,0,-8.029063940048218,0,0,0.0,0.0,True,0,21.75,19.375,18.875,19.625,22.041490823030472,21.144819259643555,19.536817014217377,20.77978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,451,0,0,-2.988028883934021,-0.9684097766876221,1.560619443655014,1.375,0.4668578654527664,0.6092062592506409,0,-2.988028883934021,0,0,0.0,0.0,True,0,20.75,19.375,19.125,18.25,21.041490823030472,21.144819259643555,19.786817014217377,19.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,452,0,1,-2.777577757835388,1.0063502788543701,1.6600184440612793,0.625,-0.0686443941667676,-0.01665460504591465,0,-2.777577757835388,0,0,0.0,0.0,True,0,18.25,17.125,17.0,16.75,18.541490823030472,18.894819259643555,17.661817014217377,17.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,453,1,0,-2.700525403022766,-0.9842369556427002,1.1655920445919037,0.125,0.6483607441186905,1.1549168825149536,0,-2.700525403022766,0,0,0.0,0.0,True,0,21.25,17.5,18.0,21.375,21.541490823030472,19.269819259643555,18.661817014217377,22.52978754043579,,10.1875,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,454,0,0,-1.4296385049819946,2.0881402492523193,1.577128529548645,1.25,0.46946243941783905,0.5956069231033325,0,-1.4296385049819946,0,0,0.0,0.0,True,0,21.5,20.25,16.875,19.25,21.791490823030472,22.019819259643555,17.536817014217377,20.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,455,1,0,0.9243520736694336,7.748195171356201,0.950771102681756,2.125,0.45138934552669524,0.9240695238113403,0,0.9243520736694336,0,0,0.0,0.0,True,0,21.375,19.25,15.3125,18.25,21.666490823030472,21.019819259643555,15.974317014217377,19.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,456,1,1,-1.4843494892120361,1.946425437927246,1.131336748600006,0.75,0.8779806196689606,0.9915217161178589,0,-1.4843494892120361,0,0,0.0,0.0,True,0,23.875,22.5,19.5,23.125,24.166490823030472,24.269819259643555,20.161817014217377,24.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,457,1,0,-8.849167108535767,-6.3620429039001465,1.1878501176834106,3.5,0.09066376090049744,0.762106716632843,0,-8.849167108535767,0,0,0.0,0.0,True,0,22.0,16.0,16.125,16.875,22.291490823030472,17.769819259643555,16.786817014217377,18.02978754043579,10.4375,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,458,0,1,-2.5623394548892975,0.7230159640312195,1.3867167830467224,0.5,0.2049858309328556,0.4604714810848236,0,-2.5623394548892975,0,0,0.0,0.0,True,0,21.25,21.75,19.625,20.5,21.541490823030472,23.519819259643555,20.286817014217377,21.65478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,459,1,0,-9.479443073272705,-5.249488830566406,1.2667747139930725,1.875,0.27546562999486923,0.7999082207679749,0,-9.479443073272705,0,0,0.0,0.0,True,0,23.625,21.75,20.125,20.875,23.916490823030472,23.519819259643555,20.786817014217377,22.02978754043579,10.9375,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,460,1,0,-2.3607036471366882,1.3071156740188599,1.1812385022640228,2.25,0.6122231483459473,0.6910279393196106,0,-2.3607036471366882,0,0,0.0,0.0,True,0,19.625,16.125,21.875,17.875,19.916490823030472,17.894819259643555,22.536817014217377,19.02978754043579,,,10.9375,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,461,0,1,-7.339536428451538,-5.0871500968933105,1.3672701716423035,1.125,0.1870248205959797,0.4629437029361725,0,-7.339536428451538,0,0,0.0,0.0,True,0,22.375,20.125,18.75,21.25,22.666490823030472,21.894819259643555,19.411817014217377,22.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,462,1,1,-4.970848798751831,-4.371995449066162,0.9586900770664215,3.75,0.33721351623535156,0.35100674629211426,0,-4.970848798751831,0,0,0.0,0.0,True,0,21.875,16.875,17.875,18.0,22.166490823030472,18.644819259643555,18.536817014217377,19.15478754043579,9.625,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,463,0,1,-6.313823938369751,-5.363635063171387,0.8817902207374573,3.5,0.058597221970558167,0.5046112537384033,0,-6.313823938369751,0,0,0.0,0.0,True,0,22.625,19.0,17.75,19.125,22.916490823030472,20.769819259643555,18.411817014217377,20.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,464,1,0,-7.329509496688843,-5.445990085601807,1.163803219795227,0.75,0.22186279296875,1.1234471797943115,0,-7.329509496688843,0,0,0.0,0.0,True,0,22.25,17.5,21.5,19.75,22.541490823030472,19.269819259643555,22.161817014217377,20.90478754043579,9.4375,,10.0,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,465,1,0,-1.5176920294761658,1.9079891443252563,1.7459209561347961,0.5,0.49934354424476624,0.7228137254714966,0,-1.5176920294761658,0,0,0.0,0.0,True,0,18.875,16.75,19.375,18.125,19.166490823030472,18.519819259643555,20.036817014217377,19.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,466,0,0,-9.636048078536987,-5.229311466217041,1.5430339574813843,1.75,0.2610032558441162,0.9696550369262695,0,-9.636048078536987,0,0,0.0,0.0,True,0,21.625,17.125,19.875,18.875,21.916490823030472,18.894819259643555,20.536817014217377,20.02978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,467,1,1,-2.660840354859829,0.14831383526325226,1.106480747461319,0.625,-0.08504734933376312,0.3664301931858063,0,-2.660840354859829,0,0,0.0,0.0,True,0,21.25,18.0,18.625,21.875,21.541490823030472,19.769819259643555,19.286817014217377,23.02978754043579,,9.8125,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,468,0,1,-2.434190034866333,0.41292905807495117,1.010739952325821,1.5,0.06155560351908207,0.17583441734313965,0,-2.434190034866333,0,0,0.0,0.0,True,0,20.25,17.125,21.75,18.75,20.541490823030472,18.894819259643555,22.411817014217377,19.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,469,1,0,-1.6139026880264282,1.1816256046295166,0.9584521949291229,1.375,0.5014888048171997,0.7918239831924438,0,-1.6139026880264282,0,0,0.0,0.0,True,0,20.5,19.125,17.5,17.125,20.791490823030472,20.894819259643555,18.161817014217377,18.27978754043579,8.5625,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,470,1,0,0.26371002197265625,8.243563652038574,1.2323516577482223,1.75,0.42838713973760606,0.7796598076820374,0,0.26371002197265625,0,0,0.0,0.0,True,0,21.625,18.625,19.25,19.875,21.916490823030472,20.394819259643555,19.911817014217377,21.02978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,471,1,0,0.24152050018310547,7.366905689239502,1.2557831086218356,1.125,0.711342953890562,1.1455788612365723,0,0.24152050018310547,0,0,0.0,0.0,True,0,21.5,19.875,20.375,20.25,21.791490823030472,21.644819259643555,21.036817014217377,21.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,472,1,0,-8.552758932113647,-4.906137943267822,1.541679859161377,1.375,0.3947671428322792,0.9323292374610901,0,-8.552758932113647,0,0,0.0,0.0,True,0,21.375,18.875,20.0,18.875,21.666490823030472,20.644819259643555,20.661817014217377,20.02978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,473,1,1,-7.223919630050659,-6.216769695281982,0.8382255434989929,4.0,0.062329553067684174,0.2971098721027374,0,-7.223919630050659,0,0,0.0,0.0,True,0,22.125,18.125,17.25,18.0,22.416490823030472,19.894819259643555,17.911817014217377,19.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,474,1,1,-1.8062121868133545,0.8124079704284668,1.3783531188964844,0.375,0.13312610983848572,0.7655797004699707,0,-1.8062121868133545,0,0,0.0,0.0,True,0,21.625,21.25,19.625,20.375,21.916490823030472,23.019819259643555,20.286817014217377,21.52978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,475,1,0,0.4776594161987305,7.6431803703308105,0.9472161624580622,2.5,0.6251022391021251,1.162069320678711,0,0.4776594161987305,0,0,0.0,0.0,True,0,22.0,18.375,18.625,18.75,22.291490823030472,20.144819259643555,19.286817014217377,19.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,476,1,0,-6.057509899139404,-4.453522205352783,0.8755084872245789,3.375,0.27534978091716766,0.3623046875,0,-6.057509899139404,0,0,0.0,0.0,True,0,24.375,20.0,20.375,21.0,24.666490823030472,21.769819259643555,21.036817014217377,22.15478754043579,11.6875,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,477,0,0,-1.9123403429985046,1.886539101600647,1.3860374093055725,0.75,0.8928039371967316,0.9087489247322083,0,-1.9123403429985046,0,0,0.0,0.0,True,0,22.25,21.5,19.0,20.75,22.541490823030472,23.269819259643555,19.661817014217377,21.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,478,1,1,-2.351807126775384,0.010508518666028976,0.9763407707214355,2.75,0.16632135212421417,0.2496674805879593,0,-2.351807126775384,0,0,0.0,0.0,True,0,17.75,15.125,20.5,17.25,18.041490823030472,16.894819259643555,21.161817014217377,18.40478754043579,,,8.9375,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,479,1,0,-1.6294127106666565,1.3059066534042358,1.7010912895202637,0.625,0.7647952735424042,0.8548758029937744,0,-1.6294127106666565,0,0,0.0,0.0,True,0,20.375,21.0,20.125,19.0,20.666490823030472,22.769819259643555,20.786817014217377,20.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,480,1,0,-0.3219123840332031,7.112611770629883,1.268268574308604,1.625,0.1651163101196289,0.7628980875015259,0,-0.3219123840332031,0,0,0.0,0.0,True,0,21.875,20.25,17.625,20.25,22.166490823030472,22.019819259643555,18.286817014217377,21.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,481,1,1,1.1761289596557618,9.039094924926758,1.1344841741025449,2.125,0.26160830855369566,0.5180384516716003,0,1.1761289596557618,0,0,0.0,0.0,True,0,23.875,21.75,20.375,20.375,24.166490823030472,23.519819259643555,21.036817014217377,21.52978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,482,0,0,-7.119890213012695,-5.144981384277344,0.8794802725315094,2.625,0.23259399831295013,0.9412867426872253,0,-7.119890213012695,0,0,0.0,0.0,True,0,23.0,19.375,19.0,20.375,23.291490823030472,21.144819259643555,19.661817014217377,21.52978754043579,10.5625,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,483,0,0,-2.5794324725866318,-0.4557900130748749,1.6105276942253113,0.625,0.32976047694683075,0.4547051191329956,0,-2.5794324725866318,0,0,0.0,0.0,True,0,20.625,19.25,18.625,20.0,20.916490823030472,21.019819259643555,19.286817014217377,21.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,484,1,0,0.5363116264343262,5.1922287940979,0.8953860700130463,1.375,0.4573294669389725,0.6779457926750183,0,0.5363116264343262,0,0,0.0,0.0,True,0,22.125,17.75,23.5,20.125,22.416490823030472,19.519819259643555,24.161817014217377,21.27978754043579,10.3125,,12.5625,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,485,1,1,-9.731313943862915,-6.561703205108643,1.1210509538650513,2.25,0.1560579091310501,0.6332917213439941,0,-9.731313943862915,0,0,0.0,0.0,True,0,23.375,19.875,18.75,21.125,23.666490823030472,21.644819259643555,19.411817014217377,22.27978754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,486,0,1,-3.479498580098152,-0.3995164930820465,1.1597246825695038,2.625,0.3004520833492279,0.3328758776187897,0,-3.479498580098152,0,0,0.0,0.0,True,0,18.125,21.125,14.75,18.5,18.416490823030472,22.894819259643555,15.411817014217377,19.65478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,487,0,1,-6.346134185791016,-5.920759201049805,1.16693314909935,2.0,-0.22110989317297935,0.047287143766880035,0,-6.346134185791016,0,0,0.0,0.0,True,0,22.0,20.0,19.125,20.0,22.291490823030472,21.769819259643555,19.786817014217377,21.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,488,0,0,-8.504700422286987,-6.0454888343811035,1.1909565329551697,1.625,0.326822891831398,0.9020394086837769,0,-8.504700422286987,0,0,0.0,0.0,True,0,21.5,17.0,18.375,19.875,21.791490823030472,18.769819259643555,19.036817014217377,21.02978754043579,9.4375,9.0625,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,489,0,1,-6.024543285369873,-5.81540060043335,0.864934653043747,3.0,-0.0227850079536438,0.32624080777168274,0,-6.024543285369873,0,0,0.0,0.0,True,0,22.5,19.125,17.875,19.5,22.791490823030472,20.894819259643555,18.536817014217377,20.65478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,490,1,0,0.9241602897644043,7.717281818389893,1.0138232358498498,2.25,0.31602672934532167,0.8644459843635559,0,0.9241602897644043,0,0,0.0,0.0,True,0,23.0,18.75,18.75,20.75,23.291490823030472,20.519819259643555,19.411817014217377,21.90478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,491,1,0,-1.8936145305633545,2.284839153289795,1.3906803727149963,0.0,0.47912944480776787,0.8996731042861938,0,-1.8936145305633545,0,0,0.0,0.0,True,0,21.375,21.375,18.125,20.75,21.666490823030472,23.144819259643555,18.786817014217377,21.90478754043579,,9.9375,,10.125
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,492,0,1,-2.5576878637075424,0.39214828610420227,1.6472921967506409,0.875,0.3079097270965576,0.31937211751937866,0,-2.5576878637075424,0,0,0.0,0.0,True,0,21.125,20.125,20.25,19.0,21.416490823030472,21.894819259643555,20.911817014217377,20.15478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,493,0,0,-9.02371072769165,-4.357699394226074,1.5374863743782043,1.375,0.7128085941076279,1.1751952171325684,0,-9.02371072769165,0,0,0.0,0.0,True,0,22.625,19.0,20.5,21.25,22.916490823030472,20.769819259643555,21.161817014217377,22.40478754043579,,,,
DeepSeek-R1-Distill-Qwen-7B,25,mmlu,494,0,0,-9.601126194000244,-4.816819190979004,1.7796823978424072,2.25,0.26515527069568634,0.8854444622993469,0,-9.601126194000244,0,0,0.0,0.0,True,0,19.625,14.9375,14.75,17.0,19.916490823030472,16.707319259643555,15.411817014217377,18.15478754043579,,,,
